@relation soccer_combined

@attribute x0 numeric
@attribute x1 numeric
@attribute x2 numeric
@attribute x3 numeric
@attribute x4 numeric
@attribute x5 numeric
@attribute x6 numeric
@attribute x7 numeric
@attribute x8 numeric
@attribute x9 numeric
@attribute x10 numeric
@attribute x11 numeric
@attribute x12 numeric
@attribute x13 numeric
@attribute x14 numeric
@attribute x15 numeric
@attribute x16 numeric
@attribute x17 numeric
@attribute x18 numeric
@attribute x19 numeric
@attribute x20 numeric
@attribute x21 numeric
@attribute x22 numeric
@attribute class {home,draw,away}

@data
1.67,3.6,5.25,210.0,60.0,70.0,70.0,70.0,70.0,121.0,50.0,38.0,40.0,35.0,48.0,4.0,0.0,4.0,1.0,0.0,4.0,-4.0,0.0,home
3.5,3.3,2.1,139.0,50.0,38.0,68.0,45.0,56.0,190.0,40.0,70.0,70.0,65.0,55.0,2.0,1.0,1.0,1.0,1.0,2.0,-1.0,0.0,home
1.73,3.5,5.0,175.0,68.0,53.0,66.0,56.0,66.0,142.0,49.0,47.0,60.0,53.0,42.0,2.0,1.0,1.0,1.0,1.0,2.0,-1.0,0.0,home
1.62,3.4,6.5,148.0,48.0,49.0,31.0,48.0,51.0,124.0,34.0,37.0,37.0,35.0,52.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.5,draw
2.35,3.3,3.0,131.0,45.0,47.0,48.0,46.0,38.0,143.0,50.0,45.0,46.0,50.0,48.0,0.0,2.0,-2.0,0.0,2.0,0.0,2.0,1.0,away
6.5,3.6,1.57,147.0,48.0,57.0,55.0,38.0,52.0,165.0,50.0,50.0,50.0,50.0,65.0,1.0,2.0,-1.0,0.0,2.0,1.0,1.0,1.0,away
2.25,2.88,3.6,130.0,55.0,50.0,52.0,30.0,50.0,140.0,45.0,50.0,50.0,45.0,45.0,1.0,1.0,0.0,0.5,1.0,1.0,0.0,0.5,draw
3.5,3.2,2.15,147.0,51.0,51.0,56.0,47.0,49.0,148.0,48.0,49.0,31.0,48.0,51.0,0.4,1.8,-1.4,0.0,2.4,1.0,1.4,1.0,away
1.36,4.5,10.0,123.0,57.0,41.0,30.0,57.0,25.0,160.0,70.0,60.0,45.0,40.0,60.0,2.6,1.0,1.6,0.9,1.2,2.8,-1.6,0.1,home
2.05,3.3,3.6,196.0,69.0,67.0,70.0,58.0,71.0,165.0,43.0,56.0,66.0,50.0,59.0,1.0,1.0,0.0,0.5,1.0,1.0,0.0,0.5,draw
1.36,4.5,10.0,140.0,52.0,42.0,54.0,59.0,39.0,184.0,44.0,64.0,48.0,54.0,66.0,1.8,0.8,1.0,1.0,1.2,1.8,-0.6,0.2,home
3.4,3.4,2.2,165.0,58.0,40.0,55.0,50.0,75.0,134.0,58.0,39.0,63.0,52.0,43.0,2.0,3.0,-1.0,0.0,3.0,2.0,1.0,1.0,away
1.95,3.3,3.5,162.0,58.0,48.0,52.0,48.0,66.0,160.0,60.0,50.0,50.0,60.0,50.0,2.0,0.0,2.0,1.0,0.0,2.0,-2.0,0.0,home
1.91,3.3,4.2,139.0,50.0,38.0,68.0,45.0,56.0,174.0,41.0,53.0,53.0,59.0,62.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.5,draw
2.0,3.4,3.25,141.0,51.0,47.0,50.0,42.0,52.0,195.0,60.0,60.0,50.0,70.0,65.0,0.0,2.0,-2.0,0.0,2.0,0.0,2.0,1.0,away
6.5,4.0,1.5,190.0,70.0,60.0,70.0,60.0,70.0,131.0,48.0,38.0,60.0,48.0,45.0,0.0,1.0,-1.0,0.0,1.0,0.0,1.0,1.0,away
4.5,3.5,1.8,191.0,58.0,72.0,54.0,51.0,68.0,127.0,63.0,37.0,54.0,66.0,24.0,1.0,2.0,-1.0,0.0,2.0,1.0,1.0,1.0,away
1.2,6.0,15.0,133.0,63.0,37.0,35.0,61.0,35.0,176.0,49.0,59.0,53.0,58.0,59.0,3.0,2.0,1.0,1.0,2.0,3.0,-1.0,0.0,home
2.75,3.3,2.5,162.0,58.0,48.0,52.0,48.0,66.0,167.0,47.0,55.0,42.0,59.0,53.0,1.0,1.0,0.0,0.5,1.0,1.0,0.0,0.5,draw
1.29,5.5,10.5,131.0,48.0,38.0,60.0,48.0,45.0,200.0,70.0,70.0,65.0,60.0,70.0,2.0,1.0,1.0,1.0,1.0,2.0,-1.0,0.0,home
1.29,5.0,11.0,171.0,50.0,68.0,48.0,49.0,54.0,193.0,48.0,71.0,52.0,58.0,64.0,3.0,0.0,3.0,1.0,0.0,3.0,-3.0,0.0,home
1.17,6.5,17.0,189.0,55.0,67.0,67.0,68.0,54.0,159.0,60.0,68.0,44.0,36.0,55.0,7.0,1.0,6.0,1.0,1.0,7.0,-6.0,0.0,home
1.2,6.5,15.0,141.0,53.0,49.0,40.0,54.0,38.0,145.0,31.0,57.0,57.0,33.0,55.0,2.8,0.0,2.8,1.0,0.6,1.6,-1.0,0.6,home
1.4,4.0,9.5,147.0,49.0,51.0,64.0,48.0,48.0,140.0,30.0,30.0,65.0,50.0,60.0,3.0,0.0,3.0,1.0,0.0,3.0,-3.0,0.0,home
1.8,3.5,4.5,192.0,57.0,67.0,67.0,57.0,68.0,155.0,49.0,55.0,49.0,47.0,53.0,0.0,2.0,-2.0,0.0,2.0,0.0,2.0,1.0,away
2.4,3.4,2.8,139.0,57.0,66.0,51.0,37.0,36.0,148.0,42.0,40.0,60.0,38.0,70.0,1.0,2.0,-1.0,0.0,2.0,1.0,1.0,1.0,away
2.2,3.3,3.25,205.0,40.0,70.0,70.0,65.0,70.0,131.0,53.0,51.0,37.0,40.0,40.0,1.0,0.0,1.0,1.0,0.0,1.0,-1.0,0.0,home
1.2,6.5,15.0,132.0,50.0,46.0,55.0,40.0,46.0,205.0,70.0,70.0,55.0,70.0,65.0,4.0,0.0,4.0,1.0,0.0,4.0,-4.0,0.0,home
2.0,2.9,4.5,185.0,65.0,50.0,40.0,70.0,65.0,130.0,55.0,35.0,35.0,45.0,50.0,3.0,0.0,3.0,1.0,0.0,3.0,-3.0,0.0,home
3.2,3.3,2.25,133.0,44.0,32.0,62.0,42.0,59.0,151.0,52.0,34.0,46.0,51.0,66.0,2.0,3.0,-1.0,0.0,3.0,2.0,1.0,1.0,away
4.33,3.2,1.91,139.0,57.0,49.0,62.0,54.0,36.0,155.0,60.0,50.0,65.0,50.0,55.0,1.0,1.0,0.0,0.5,1.0,1.0,0.0,0.5,draw
1.73,3.5,5.0,151.0,44.0,57.0,61.0,38.0,56.0,135.0,55.0,50.0,55.0,30.0,55.0,1.0,0.0,1.0,1.0,0.0,1.0,-1.0,0.0,home
3.0,3.0,2.5,130.0,55.0,50.0,52.0,30.0,50.0,180.0,45.0,66.0,50.0,44.0,70.0,2.0,2.0,0.0,0.5,2.0,2.0,0.0,0.5,draw
1.57,3.75,6.0,184.0,30.0,55.0,70.0,65.0,64.0,173.0,37.0,73.0,39.0,47.0,53.0,2.0,0.0,2.0,1.0,0.0,2.0,-2.0,0.0,home
2.38,3.25,3.0,148.0,46.0,54.0,57.0,50.0,44.0,136.0,52.0,55.0,54.0,47.0,34.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.5,draw
1.29,5.0,12.0,133.0,63.0,37.0,35.0,61.0,35.0,160.0,55.0,70.0,65.0,45.0,45.0,1.0,1.0,0.0,0.5,1.0,1.0,0.0,0.5,draw
1.65,3.4,6.0,142.0,46.0,49.0,51.0,44.0,49.0,110.0,45.0,45.0,35.0,30.0,35.0,2.0,1.0,1.0,1.0,1.0,2.0,-1.0,0.0,home
2.1,2.9,4.0,153.0,47.0,49.0,34.0,56.0,48.0,154.0,44.0,49.0,50.0,47.0,58.0,2.0,2.0,0.0,0.5,2.0,2.0,0.0,0.5,draw
1.25,5.25,13.0,150.0,65.0,65.0,80.0,35.0,50.0,154.0,64.0,53.0,36.0,31.0,70.0,1.0,1.0,0.0,0.5,1.0,1.0,0.0,0.5,draw
1.17,6.5,17.0,162.0,51.0,57.0,60.0,55.0,50.0,172.0,48.0,62.0,60.0,50.0,60.0,1.0,0.0,1.0,1.0,0.0,1.0,-1.0,0.0,home
2.88,3.3,2.4,145.0,43.0,48.0,50.0,43.0,54.0,110.0,30.0,50.0,70.0,30.0,30.0,2.0,2.0,0.0,0.5,2.0,2.0,0.0,0.5,draw
1.57,3.6,6.5,141.0,48.0,49.0,48.0,44.0,48.0,149.0,45.0,51.0,50.0,34.0,64.0,4.0,0.0,4.0,1.0,0.0,4.0,-4.0,0.0,home
7.5,4.0,1.5,154.0,50.0,48.0,56.0,50.0,56.0,137.0,41.0,49.0,56.0,42.0,46.0,1.0,1.0,0.0,0.5,1.0,1.0,0.0,0.5,draw
2.75,3.3,2.5,191.0,58.0,72.0,54.0,51.0,68.0,114.0,51.0,43.0,58.0,51.0,20.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.5,draw
3.25,3.0,2.38,164.0,59.0,52.0,52.0,46.0,66.0,144.0,45.0,50.0,60.0,45.0,49.0,0.0,2.0,-2.0,0.0,2.0,0.0,2.0,1.0,away
8.5,4.5,1.4,137.0,52.0,43.0,34.0,56.0,38.0,134.0,43.0,46.0,63.0,42.0,46.0,0.0,1.0,-1.0,0.0,1.0,0.0,1.0,1.0,away
2.25,2.9,3.6,135.0,45.0,50.0,65.0,25.0,60.0,130.0,45.0,40.0,35.0,45.0,45.0,1.0,1.0,0.0,0.5,1.0,1.0,0.0,0.5,draw
2.5,3.25,2.8,181.0,58.0,72.0,50.0,64.0,45.0,132.0,45.0,58.0,52.0,49.0,25.0,2.0,1.0,1.0,1.0,1.0,2.0,-1.0,0.0,home
5.0,3.5,1.73,142.0,55.0,49.0,52.0,47.0,46.0,144.0,47.0,49.0,67.0,46.0,49.0,0.4,1.0,-0.6,0.2,1.8,0.8,1.0,1.0,away
4.33,3.25,1.8,150.0,49.0,55.0,52.0,45.0,50.0,93.0,30.0,33.0,70.0,30.0,30.0,1.0,5.0,-4.0,0.0,5.0,1.0,4.0,1.0,away
1.2,6.5,15.0,138.0,44.0,28.0,46.0,51.0,59.0,135.0,55.0,40.0,45.0,35.0,60.0,1.0,0.0,1.0,1.0,0.0,1.0,-1.0,0.0,home
3.4,3.0,2.3,140.0,30.0,30.0,65.0,50.0,60.0,156.0,67.0,51.0,72.0,66.0,39.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.5,draw
6.0,3.5,1.62,160.0,45.0,65.0,50.0,45.0,50.0,195.0,57.0,65.0,54.0,60.0,70.0,1.0,1.0,0.0,0.5,1.0,1.0,0.0,0.5,draw
3.0,3.0,2.5,130.0,55.0,50.0,35.0,35.0,45.0,129.0,30.0,30.0,70.0,35.0,64.0,2.0,2.0,0.0,0.5,2.0,2.0,0.0,0.5,draw
1.33,5.0,10.0,155.0,55.0,60.0,80.0,35.0,60.0,120.0,44.0,48.0,51.0,36.0,36.0,4.0,0.0,4.0,1.0,0.0,4.0,-4.0,0.0,home
2.4,3.25,3.0,168.0,48.0,72.0,56.0,39.0,57.0,150.0,60.0,50.0,35.0,45.0,55.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.5,draw
1.36,4.33,7.5,175.0,50.0,60.0,60.0,45.0,70.0,141.0,60.0,47.0,50.0,42.0,52.0,1.0,2.0,-1.0,0.0,2.0,1.0,1.0,1.0,away
6.5,3.75,1.57,170.0,35.0,70.0,50.0,40.0,60.0,165.0,40.0,40.0,65.0,50.0,75.0,1.0,0.0,1.0,1.0,0.0,1.0,-1.0,0.0,home
3.2,3.25,2.25,150.0,30.0,55.0,60.0,30.0,65.0,144.0,47.0,49.0,67.0,46.0,49.0,0.0,1.0,-1.0,0.0,1.0,0.0,1.0,1.0,away
2.05,3.0,4.2,154.0,64.0,53.0,36.0,31.0,70.0,130.0,70.0,49.0,35.0,36.0,45.0,1.0,0.0,1.0,1.0,0.0,1.0,-1.0,0.0,home
1.91,3.2,3.75,110.0,45.0,50.0,55.0,30.0,30.0,163.0,48.0,58.0,54.0,39.0,66.0,1.0,0.0,1.0,1.0,0.0,1.0,-1.0,0.0,home
2.2,3.3,3.4,157.0,38.0,56.0,58.0,41.0,60.0,147.0,39.0,48.0,46.0,41.0,58.0,2.0,1.0,1.0,1.0,1.0,2.0,-1.0,0.0,home
1.67,3.5,5.5,155.0,56.0,63.0,49.0,58.0,34.0,155.0,45.0,35.0,65.0,55.0,65.0,2.0,2.0,0.0,0.5,2.0,2.0,0.0,0.5,draw
2.1,3.3,3.5,205.0,40.0,70.0,70.0,65.0,70.0,140.0,40.0,42.0,50.0,40.0,58.0,0.0,2.0,-2.0,0.0,2.0,0.0,2.0,1.0,away
2.2,3.25,3.3,135.0,60.0,52.0,37.0,37.0,46.0,105.0,30.0,35.0,70.0,40.0,30.0,0.0,1.0,-1.0,0.0,1.0,0.0,1.0,1.0,away
1.85,3.25,4.5,154.0,51.0,48.0,52.0,48.0,58.0,180.0,43.0,63.0,49.0,54.0,63.0,2.0,1.0,1.0,1.0,1.0,2.0,-1.0,0.0,home
4.0,3.4,1.91,126.0,49.0,45.0,23.0,40.0,41.0,109.0,38.0,38.0,55.0,51.0,20.0,1.0,1.0,0.0,0.5,1.0,1.0,0.0,0.5,draw
2.4,3.0,3.2,149.0,45.0,51.0,50.0,34.0,64.0,190.0,70.0,70.0,60.0,70.0,50.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.5,draw
3.5,3.2,2.15,160.0,45.0,50.0,50.0,45.0,65.0,148.0,48.0,49.0,31.0,48.0,51.0,1.0,3.0,-2.0,0.0,3.0,1.0,2.0,1.0,away
1.25,5.5,13.0,155.0,43.0,50.0,65.0,55.0,50.0,110.0,30.0,50.0,65.0,30.0,30.0,2.0,1.4,0.6,0.8,1.4,1.2,0.2,0.6,away
2.15,3.0,3.75,145.0,43.0,52.0,49.0,47.0,46.0,147.0,51.0,51.0,56.0,47.0,49.0,0.0,1.0,-1.0,0.0,1.0,1.0,0.0,0.5,home
1.83,3.5,4.5,160.0,70.0,70.0,45.0,35.0,55.0,137.0,40.0,51.0,37.0,38.0,48.0,3.0,1.0,2.0,1.0,1.0,3.0,-2.0,0.0,home
1.65,3.6,5.0,141.0,47.0,48.0,42.0,49.0,44.0,141.0,57.0,41.0,72.0,34.0,66.0,2.0,0.0,2.0,1.0,0.0,2.0,-2.0,0.0,home
2.05,3.1,4.0,209.0,59.0,76.0,73.0,61.0,72.0,165.0,42.0,56.0,63.0,43.0,66.0,2.0,1.0,1.0,1.0,1.0,2.0,-1.0,0.0,home
3.5,3.25,2.0,110.0,30.0,50.0,65.0,30.0,30.0,144.0,56.0,53.0,52.0,25.0,66.0,2.0,0.0,2.0,1.0,0.0,2.0,-2.0,0.0,home
2.4,3.3,2.88,200.0,70.0,70.0,70.0,60.0,70.0,200.0,70.0,70.0,65.0,60.0,70.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.5,draw
4.0,3.4,1.91,126.0,49.0,45.0,23.0,40.0,41.0,109.0,38.0,38.0,55.0,51.0,20.0,1.0,1.0,0.0,0.5,1.0,1.0,0.0,0.5,draw
2.1,3.1,3.4,143.0,59.0,53.0,58.0,50.0,40.0,144.0,56.0,53.0,52.0,25.0,66.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.5,draw
2.05,3.3,3.6,169.0,37.0,70.0,54.0,52.0,47.0,156.0,49.0,53.0,38.0,38.0,65.0,0.0,1.0,-1.0,0.0,1.0,0.0,1.0,1.0,away
2.75,3.3,2.5,180.0,65.0,45.0,70.0,70.0,65.0,121.0,45.0,37.0,58.0,49.0,35.0,2.0,2.0,0.0,0.5,2.0,2.0,0.0,0.5,draw
6.0,3.75,1.62,175.0,37.0,68.0,29.0,30.0,77.0,135.0,54.0,41.0,39.0,64.0,30.0,0.0,2.0,-2.0,0.0,2.0,0.0,2.0,1.0,away
3.2,3.1,2.2,145.0,55.0,50.0,49.0,45.0,50.0,144.0,56.0,53.0,52.0,25.0,66.0,0.0,2.0,-2.0,0.0,2.0,0.0,2.0,1.0,away
3.0,3.25,2.4,158.0,44.0,60.0,38.0,35.0,63.0,156.0,48.0,34.0,61.0,51.0,71.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.5,draw
2.1,3.1,3.75,178.0,53.0,68.0,69.0,59.0,51.0,150.0,70.0,30.0,70.0,50.0,70.0,0.0,1.0,-1.0,0.0,1.0,0.0,1.0,1.0,away
5.0,3.5,1.73,144.0,42.0,40.0,55.0,42.0,62.0,131.0,48.0,38.0,60.0,48.0,45.0,1.0,1.0,0.0,0.5,1.0,1.0,0.0,0.5,draw
2.4,3.25,3.0,138.0,48.0,42.0,54.0,39.0,57.0,141.0,50.0,55.0,40.0,42.0,44.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.5,draw
3.4,3.2,2.2,159.0,44.0,49.0,64.0,46.0,64.0,160.0,45.0,50.0,80.0,45.0,65.0,3.0,0.0,3.0,1.0,0.0,3.0,-3.0,0.0,home
1.75,3.25,5.25,170.0,65.0,65.0,45.0,70.0,35.0,153.0,42.0,48.0,53.0,43.0,62.0,1.0,1.0,0.0,0.5,2.2,1.0,1.2,0.8,draw
1.67,3.4,6.0,180.0,70.0,70.0,55.0,40.0,70.0,165.0,58.0,40.0,55.0,50.0,75.0,2.0,1.0,1.0,1.0,1.0,2.0,-1.0,0.0,home
2.5,3.3,2.75,153.0,38.0,63.0,63.0,50.0,40.0,164.0,52.0,58.0,65.0,47.0,59.0,1.6,0.6,1.0,1.0,2.2,1.6,0.6,0.4,home
2.1,3.1,3.75,176.0,47.0,66.0,49.0,46.0,64.0,168.0,57.0,68.0,67.0,47.0,53.0,3.0,2.0,1.0,1.0,2.0,3.0,-1.0,0.0,home
2.88,2.88,2.75,172.0,57.0,66.0,69.0,58.0,48.0,155.0,60.0,50.0,65.0,50.0,55.0,1.0,0.0,1.0,1.0,0.0,1.0,-1.0,0.0,home
3.75,3.3,2.0,145.0,65.0,40.0,70.0,45.0,60.0,137.0,48.0,56.0,64.0,40.0,41.0,0.0,2.0,-2.0,0.0,2.0,0.0,2.0,1.0,away
3.25,3.25,2.2,115.0,30.0,55.0,60.0,30.0,30.0,159.0,60.0,42.0,55.0,60.0,57.0,0.0,1.0,-1.0,0.0,1.0,0.0,1.0,1.0,away
6.0,3.75,1.62,169.0,50.0,59.0,42.0,50.0,60.0,141.0,53.0,49.0,40.0,54.0,38.0,0.0,2.0,-2.0,0.0,2.0,0.0,2.0,1.0,away
2.8,3.4,2.4,144.0,49.0,52.0,52.0,45.0,47.0,110.0,47.0,35.0,60.0,42.0,33.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.5,draw
2.15,3.25,3.4,160.0,55.0,70.0,65.0,45.0,45.0,151.0,44.0,57.0,61.0,38.0,56.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.5,draw
2.0,3.3,4.0,117.0,44.0,39.0,38.0,42.0,36.0,147.0,40.0,49.0,53.0,39.0,59.0,2.0,2.4,-0.4,0.2,1.6,2.0,-0.4,0.8,home
1.75,3.5,4.2,95.0,30.0,35.0,60.0,30.0,30.0,170.0,63.0,70.0,49.0,28.0,72.0,1.4,2.2,-0.8,0.4,2.6,1.0,1.6,1.0,away
1.17,6.5,17.0,157.0,49.0,68.0,72.0,39.0,50.0,162.0,54.0,62.0,38.0,45.0,55.0,7.0,1.0,6.0,1.0,1.0,7.0,-6.0,0.0,home
1.73,3.5,5.0,95.0,35.0,30.0,65.0,35.0,30.0,148.0,46.0,54.0,57.0,50.0,44.0,1.6,2.4,-0.8,0.4,0.0,0.4,-0.4,0.3,home
2.5,3.0,3.0,143.0,45.0,48.0,53.0,47.0,48.0,160.0,46.0,62.0,60.0,49.0,49.0,0.0,1.0,-1.0,0.0,1.0,0.0,1.0,1.0,away
2.0,3.25,3.8,176.0,49.0,59.0,53.0,58.0,59.0,125.0,39.0,41.0,52.0,39.0,45.0,0.0,1.0,-1.0,0.0,1.0,0.0,1.0,1.0,away
2.4,3.3,2.88,145.0,44.0,44.0,27.0,37.0,64.0,163.0,42.0,55.0,45.0,48.0,60.0,1.0,1.0,0.0,0.5,1.0,1.0,0.0,0.5,draw
3.4,3.4,2.1,149.0,37.0,55.0,53.0,39.0,55.0,210.0,65.0,70.0,70.0,70.0,70.0,1.0,1.0,0.0,0.5,1.0,1.0,0.0,0.5,draw
2.15,3.4,3.3,159.0,58.0,55.0,28.0,54.0,50.0,139.0,35.0,48.0,46.0,43.0,48.0,1.0,0.0,1.0,1.0,0.0,1.0,-1.0,0.0,home
2.2,3.1,3.6,156.0,60.0,56.0,70.0,30.0,70.0,137.0,41.0,49.0,56.0,42.0,46.0,1.0,1.0,0.0,0.5,1.0,1.0,0.0,0.5,draw
1.33,5.0,9.0,163.0,60.0,61.0,63.0,52.0,50.0,195.0,50.0,70.0,70.0,70.0,55.0,2.0,2.0,0.0,0.5,2.0,2.0,0.0,0.5,draw
2.4,3.0,3.2,171.0,57.0,67.0,52.0,37.0,67.0,176.0,47.0,66.0,49.0,46.0,64.0,1.0,0.0,1.0,1.0,0.0,1.0,-1.0,0.0,home
5.25,3.6,1.67,138.0,39.0,52.0,52.0,36.0,50.0,159.0,60.0,42.0,55.0,60.0,57.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.5,draw
2.38,2.9,3.3,160.0,46.0,62.0,60.0,49.0,49.0,142.0,46.0,49.0,51.0,44.0,49.0,1.0,0.0,1.0,1.0,0.0,1.0,-1.0,0.0,home
2.0,3.2,4.0,132.0,44.0,48.0,52.0,35.0,49.0,124.0,34.0,37.0,37.0,35.0,52.0,1.2,0.8,0.4,0.6,0.0,2.0,-2.0,0.0,home
2.3,3.3,3.1,130.0,40.0,45.0,50.0,45.0,40.0,169.0,46.0,53.0,59.0,57.0,59.0,1.2,0.8,0.4,0.6,0.0,2.4,-2.4,0.0,home
1.36,4.5,9.0,130.0,35.0,34.0,55.0,49.0,47.0,165.0,43.0,56.0,66.0,50.0,59.0,4.0,1.0,3.0,1.0,1.0,4.0,-3.0,0.0,home
2.3,3.0,3.4,142.0,55.0,49.0,52.0,47.0,46.0,145.0,45.0,50.0,65.0,45.0,50.0,1.0,0.0,1.0,1.0,0.0,1.0,-1.0,0.0,home
2.3,3.3,3.1,148.0,49.0,67.0,23.0,40.0,41.0,139.0,40.0,52.0,40.0,37.0,50.0,0.0,1.0,-1.0,0.0,1.0,0.0,1.0,1.0,away
2.88,3.3,2.4,193.0,47.0,66.0,66.0,58.0,69.0,159.0,40.0,67.0,48.0,38.0,54.0,2.0,2.0,0.0,0.5,2.0,2.0,0.0,0.5,draw
1.83,3.25,5.0,165.0,70.0,65.0,50.0,30.0,70.0,180.0,70.0,70.0,55.0,40.0,70.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.5,draw
2.25,3.3,3.1,169.0,46.0,53.0,59.0,57.0,59.0,146.0,42.0,47.0,40.0,48.0,51.0,1.0,1.0,0.0,0.5,1.0,1.0,0.0,0.5,draw
1.53,3.75,7.0,148.0,48.0,49.0,68.0,48.0,51.0,143.0,45.0,48.0,53.0,47.0,48.0,2.0,1.0,1.0,1.0,1.0,2.0,-1.0,0.0,home
2.05,3.1,4.0,144.0,46.0,52.0,67.0,43.0,49.0,130.0,55.0,35.0,35.0,45.0,50.0,1.0,1.0,0.0,0.5,1.0,1.0,0.0,0.5,draw
1.17,6.5,23.0,166.0,60.0,56.0,68.0,58.0,52.0,163.0,39.0,64.0,52.0,36.0,63.0,2.0,0.0,2.0,1.0,0.0,2.0,-2.0,0.0,home
5.75,3.4,1.67,135.0,45.0,50.0,50.0,35.0,50.0,161.0,49.0,56.0,53.0,47.0,58.0,1.0,3.0,-2.0,0.0,3.0,1.0,2.0,1.0,away
2.9,3.3,2.4,166.0,37.0,67.0,54.0,52.0,47.0,165.0,60.0,71.0,73.0,49.0,45.0,1.0,2.0,-1.0,0.0,2.0,1.0,1.0,1.0,away
1.57,3.8,5.75,200.0,40.0,65.0,70.0,70.0,65.0,188.0,47.0,65.0,51.0,58.0,65.0,4.0,2.0,2.0,1.0,2.0,4.0,-2.0,0.0,home
1.2,6.0,15.0,163.0,55.0,51.0,62.0,58.0,54.0,200.0,65.0,70.0,60.0,60.0,70.0,4.0,0.0,4.0,1.0,0.0,4.0,-4.0,0.0,home
1.91,3.4,4.0,153.0,44.0,56.0,48.0,47.0,50.0,175.0,39.0,51.0,55.0,57.0,67.0,1.8,1.4,0.4,0.6,2.0,1.8,0.2,0.4,away
1.8,3.6,4.33,175.0,68.0,53.0,66.0,56.0,66.0,121.0,43.0,37.0,51.0,48.0,36.0,1.0,2.0,-1.0,0.0,2.0,1.0,1.0,1.0,away
2.4,3.1,3.1,170.0,65.0,65.0,45.0,70.0,35.0,115.0,55.0,35.0,50.0,45.0,35.0,1.4,1.4,0.0,0.33,1.4,1.4,0.0,0.33,home
1.44,4.0,9.0,126.0,40.0,30.0,35.0,30.0,66.0,160.0,48.0,54.0,48.0,52.0,54.0,3.0,0.0,3.0,1.0,0.0,3.0,-3.0,0.0,home
2.25,3.0,3.3,145.0,45.0,60.0,35.0,30.0,55.0,165.0,55.0,65.0,50.0,35.0,65.0,1.0,1.0,0.0,0.5,1.0,1.0,0.0,0.5,draw
2.45,3.0,3.1,205.0,60.0,65.0,65.0,70.0,70.0,135.0,45.0,35.0,65.0,35.0,65.0,1.0,0.0,1.0,1.0,0.0,1.0,-1.0,0.0,home
2.7,3.0,2.8,159.0,44.0,49.0,64.0,46.0,64.0,141.0,48.0,49.0,64.0,44.0,48.0,4.0,4.0,0.0,0.5,4.0,4.0,0.0,0.5,draw
2.6,3.0,2.9,145.0,45.0,60.0,35.0,30.0,55.0,150.0,30.0,55.0,60.0,30.0,65.0,1.0,0.0,1.0,1.0,0.0,1.0,-1.0,0.0,home
1.44,4.33,7.0,193.0,48.0,65.0,64.0,64.0,64.0,115.0,52.0,36.0,64.0,47.0,32.0,5.0,4.0,1.0,1.0,4.0,5.0,-1.0,0.0,home
4.33,3.25,1.8,91.0,30.0,31.0,59.0,30.0,30.0,138.0,59.0,43.0,32.0,48.0,47.0,3.0,1.0,2.0,1.0,1.0,3.0,-2.0,0.0,home
2.4,3.2,2.62,145.0,46.0,49.0,47.0,46.0,50.0,143.0,40.0,46.0,44.0,42.0,55.0,1.0,0.0,1.0,1.0,0.0,1.0,-1.0,0.0,home
3.1,3.4,2.3,135.0,37.0,38.0,54.0,34.0,63.0,160.0,70.0,60.0,45.0,40.0,60.0,2.0,2.0,0.0,0.5,2.0,2.0,0.0,0.5,draw
2.9,3.25,2.4,136.0,45.0,58.0,52.0,49.0,29.0,173.0,48.0,58.0,79.0,58.0,57.0,1.0,2.0,-1.0,0.0,2.0,1.0,1.0,1.0,away
1.65,3.75,4.75,138.0,59.0,43.0,32.0,48.0,47.0,130.0,48.0,39.0,50.0,45.0,46.0,0.0,2.0,-2.0,0.0,2.0,0.0,2.0,1.0,away
2.1,3.1,3.75,165.0,50.0,50.0,70.0,55.0,60.0,170.0,55.0,65.0,50.0,45.0,60.0,0.0,1.0,-1.0,0.0,1.0,0.0,1.0,1.0,away
3.4,3.4,2.1,152.0,47.0,53.0,53.0,51.0,48.0,190.0,40.0,70.0,70.0,65.0,55.0,0.0,2.0,-2.0,0.0,2.0,0.0,2.0,1.0,away
1.44,4.2,7.5,195.0,50.0,60.0,70.0,65.0,70.0,158.0,60.0,55.0,52.0,48.0,55.0,2.0,0.0,2.0,1.0,0.0,2.0,-2.0,0.0,home
3.4,3.0,2.3,139.0,57.0,49.0,62.0,54.0,36.0,113.0,67.0,64.0,72.0,23.0,26.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.5,draw
